stamp_sec,estimate_x_m,estimate_y_m,estimate_yaw_rad,truth_x_m,truth_y_m,truth_yaw_rad,xy_error_m,yaw_error_rad,sync_error_sec
237.2,-0.5521134836281919,-0.13147412709508116,-2.9240136849300713,-0.11306482550422992,-0.5262896350547553,-1.6676759211675931,0.5904599982436636,1.2563377637624782,0.010000000000019327
237.5,-0.654697748518473,-0.1523403999885672,-2.8583365078786307,-0.12080630324025599,-0.6370448997312889,-1.6109456775157858,0.7210953663781965,1.247390830362845,0.009999999999990905
237.8,-0.7532124782426984,-0.2060604356520741,-2.763646271493366,-0.1255349618217778,-0.7636420905244069,-1.5354771532675957,0.8395691552638795,1.2281691182257704,0.009999999999990905
238.1,-0.8510632097153452,-0.22457250234411974,-2.7206758387086336,-0.12611290447940782,-0.8747077550228795,-1.4865199224276793,0.9737703999595354,1.2341559162809543,0.0049999999999954525
238.4,-0.9616911091252849,-0.2694123885481295,-2.697773823311631,-0.12087864841175744,-0.9999083120490082,-1.4630872377140791,1.1138177087578285,1.234686585597552,0.009999999999990905
238.7,-1.0712825459102413,-0.33215106883836215,-2.6949275677275053,-0.10963956306723865,-1.1112530924501223,-1.4690309711102876,1.2376417856743231,1.2258965966172177,0.014999999999986358
239.0,-1.1849411426081846,-0.3691248778267877,-2.7156334630853123,-0.10060784350038432,-1.2385521596020066,-1.4937769862789074,1.389849812695261,1.2218564768064049,0.009999999999990905
239.3,-1.2824016805226657,-0.4507922588747469,-2.7253810706909176,-0.09608501217991261,-1.3580463211886247,-1.5252176848183734,1.4934715166928638,1.2001633858725442,0.0049999999999954525
239.6,-1.4132492425548544,-0.4884093661762575,-2.7761311137911413,-0.09536211487461443,-1.4777753501789672,-1.553312423927659,1.6479294680316032,1.2228186898634823,0.010000000000019327
239.9,-1.5037069347019767,-0.5411509334637058,-2.7893768309269853,-0.09830271800234591,-1.5976946725046124,-1.5700721738342611,1.7582507457196321,1.2193046570927242,0.0049999999999954525
240.2,-1.6010199304455184,-0.5903388935933621,-2.783137421803644,-0.09924157219574781,-1.7176897325724345,-1.5713358313709893,1.877833366263949,1.2118015904326547,0.005000000000023874
240.5,-1.6958632604504542,-0.6326234222406885,-2.7638443348133594,-0.09640144072915113,-1.83764846545775,-1.5591388863925788,2.002589190904231,1.2047054484207806,0.0049999999999954525
240.8,-1.789212210395299,-0.6951200619983227,-2.7211214585676515,-0.09017187368947077,-1.9515218305509705,-1.5399303639120183,2.113121735673474,1.1811910946556332,0.010000000000019327
241.1,-1.8834502882752278,-0.7240613673330187,-2.7109060751313843,-0.0799101669437654,-2.0713111542881926,-1.5198528291747475,2.2511861224037135,1.1910532459566368,0.009999999999990905
241.4,-1.9901430834738072,-0.82159199282975,-2.6780431847787227,-0.06763199926242613,-2.191047238795047,-1.5056627710852915,2.360393301892185,1.1723804136934313,0.010000000000019327
241.7,-2.0945784790414472,-0.8481590966245214,-2.677404610174819,-0.05782775233005388,-2.316751597592013,-1.5023495678286138,2.510999294435851,1.175055042346205,0.005000000000023874
242.0,-2.1896572761198216,-0.890446122140291,-2.6930067111546285,-0.052442272308026006,-2.4284946142279473,-1.5095077683196672,2.6331124428195936,1.1834989428349614,0.014999999999986358
242.3,-2.2870700175774354,-0.9594300759783179,-2.709678071975134,-0.05035048995920022,-2.5562444757581075,-1.5251350948672877,2.748223148249216,1.1845429771078464,0.009999999999990905
242.6,-2.382934426464277,-0.9821424136551458,-2.736251234106842,-0.05141397439123452,-2.6681015436511126,-1.5395579076431427,2.877228841516024,1.1966933264636994,0.014999999999986358
242.9,-2.4770792172020433,-1.0443196597429587,-2.7494258412955324,-0.05262743553264215,-2.796026905752516,-1.551197400110654,2.9910608013482975,1.1982284411848783,0.0049999999999954525
243.2,-2.5848762479186282,-1.096439081428839,-2.7514209497871507,-0.0513575410142586,-2.914005411288504,-1.5533754562970048,3.1180545860638684,1.1980454934901459,0.0
243.5,-2.6881114833834734,-1.152429966653408,-2.7427231802257284,-0.04747577658302937,-3.031975608143022,-1.5483365454130045,3.24124185374558,1.194386634812724,0.0049999999999954525
243.8,-2.780209024344744,-1.2085659759617011,-2.716651510265628,-0.039913027120357825,-3.1518925690163173,-1.536674914449121,3.359425605617314,1.1799765958165072,0.005000000000023874
244.1,-2.864502362193084,-1.2839773269077515,-2.689515725504778,-0.029979333234958716,-3.269742809964034,-1.5230289930955492,3.4608937220596205,1.166486732409229,0.009999999999990905
244.4,-2.9721848345418533,-1.2843587745801075,-2.6927668213571083,-0.018520605626251907,-3.3975164126954005,-1.5109077764137646,3.631744426677158,1.1818590449433437,0.009999999999990905
244.7,-3.0614542813420202,-1.3275240341740155,-2.6923538157662823,-0.010006618859737415,-3.509291817694699,-1.5068216286197342,3.75119227687376,1.185532187146548,0.009999999999990905
245.0,-3.1485486822689324,-1.4111338416780121,-2.6866011803569956,-0.003637520941790484,-3.6350375286877017,-1.5123019973047493,3.8517806040499405,1.1742991830522462,0.0049999999999954525
245.3,-3.24842246275292,-1.4487746094903782,-2.7113970663805675,-0.001478274482083819,-3.7457771116407574,-1.525959776395712,3.977293936413408,1.1854372899848555,0.01500000000001478
245.7,-3.37435240179114,-1.4758450462378405,-2.7561701507187144,-0.0038301540368266274,-3.886430839815407,-1.5547876258733753,4.143832053884999,1.2013825248453391,0.014999999999986358
